title,description,thumbnail,author,publisher,publishing_year,num_pages,language,categories,link
薬屋のひとりごと 1 (ビッグガンガンコミックス) KUSURIYA NO HITORIGOTO 1,"薬屋のひとりごと 1 (ビッグガンガンコミックス)


宮中に名探偵誕生!?


「小説家になろう」発!

ヒーロー文庫の大人気タイトル『薬屋のひとりごと』が、待望のコミカライズ!

中世の宮中で下働きをする少女・猫猫(マオマオ)。

花街で薬師をやっていた彼女が、帝の御子たちが皆短命であるという噂を聞いてしまったところから、物語は動き始める。

持ち前の好奇心と知識欲に突き動かされ、興味本位でその原因を調べ始める猫猫の運命は――…!?

「小説家になろう」は株式会社ヒナプロジェクトの登録商標です。",https://cdn1.fahasa.com/media/catalog/product/i/m/image_230471.jpg,"日向夏, ねこクラゲ, 七緒一綺, しのとうこ",Kinokuniya Book Stores,2017,177,Tiếng Nhật,Manga Books,https://www.fahasa.com/kusuriya-no-hitorigoto-1.html
DR. STONE 1 (ジャンプコミックス),"DR. STONE 1


一瞬にして世界中すべての人間が石と化す、謎の現象に巻き込まれた高校生の大樹。数千年後──。目覚めた大樹とその友・千空はゼロから文明を作ることを決意する!! 空前絶後のSFサバイバル冒険譚、開幕!!",https://cdn1.fahasa.com/media/catalog/product/i/m/image_233987.jpg,"Boichi, 稲垣 理一郎",Kinokuniya Book Stores,2017,192,Tiếng Nhật,Manga Books,https://www.fahasa.com/dr-stone-1.html
DR. STONE 2 (ジャンプコミックス),"DR. STONE 2 (ジャンプコミックス)


火薬作りを進める千空・大樹・杠。そんな中、突如彼方から上がった煙。千空は他の人間の存在を確信し、リスクを承知で狼煙をあげる。一方、火薬作りを阻止しようと千空を追う司が迫り、絶体絶命の危機に…!?",https://cdn1.fahasa.com/media/catalog/product/i/m/image_233988.jpg,"Boichi, 稲垣 理一郎",Kinokuniya Book Stores,2017,192,Tiếng Nhật,Manga Books,https://www.fahasa.com/dr-stone-2.html
憂国のモリアーティ 2 - Yuukoku no Moriarty - Moriarty The Patriot,"憂国のモリアーティ 2 (ジャンプコミックス)


死こそが人の心を動かす──

陸軍内で、麻薬組織掃討の気運が高まる中、極秘の特務機関創設の情報を得たアルバート。直後、ロンドンを訪れたウィリアムが何者かに攫われて──!? 国に巣くう歪みを正すため、モリアーティが仕立てる鮮烈な“犯罪劇”がついに始まる!!",https://cdn1.fahasa.com/media/catalog/product/i/m/image_231045.jpg,"三好 輝, 竹内 良輔, コナン・ドイル",Kinokuniya Book Stores,2017,204,Tiếng Nhật,Manga Books,https://www.fahasa.com/yuukoku-no-moriati-2.html
れっつ! ハイキュー!? 2 - Let's! Haikyu!? 2,"れっつ! ハイキュー!? 2 - Let's Haikyu!? 2


頼もしい? 仲間と共にIH予選へとやって来た日向。しかし立ちはだかるのは強豪揃い。烏野高校バレー部は、はたして全国大会へと勝ち進むことができるのか…!? 大人気青春バレー漫画公式スピンオフ第2巻!!",https://cdn1.fahasa.com/media/catalog/product/9/7/9784088804941.jpg,レツ,Kinokuniya Book Stores,2015,128,Tiếng Nhật,Manga Books,https://www.fahasa.com/rettsu-hai-kyuu-2.html
れっつ! ハイキュー!? 1 - Let's! Haikyu!? 1,"れっつ! ハイキュー!? 1 - Let's Haikyu!? 1


バレーボールとエアーサロンパスのにおいに魅せられた日向は、中学で最初で最後の公式戦にのぞむ。そこで生涯のライバル「コート上の王様」天才・影山と出会って!? 大人気青春バレー漫画が公式スピンオフ化!!",https://cdn1.fahasa.com/media/catalog/product/9/7/9784088803241.jpg,レツ,Kinokuniya Book Stores,2015,128,Tiếng Nhật,Manga Books,https://www.fahasa.com/rettsu-hai-kyuu-1.html
憂国のモリアーティ 1 - Yuukoku no Moriarty - Moriarty The Patriot,"憂国のモリアーティ 1 (ジャンプコミックス)


時は19世紀末、大英帝国最盛期のロンドン──。

この国に根付く階級制度に辟易するモリアーティ伯爵家長子・アルバート。孤児院から引き取ったある兄弟との出会いによって、世界を浄化するための壮大な計画が動き出す。名探偵シャーロック・ホームズの宿敵、モリアーティ教授の語られざる物語の幕が開く──!!",https://cdn1.fahasa.com/media/catalog/product/i/m/image_231044.jpg,"三好 輝, 竹内 良輔, コナン・ドイル",Kinokuniya Book Stores,2016,212,Tiếng Nhật,Manga Books,https://www.fahasa.com/yuukoku-no-moriati-1.html
るろうに剣心 1 - Rurouni Kenshin 1,"るろうに剣心 1 - Rurouni Kenshin 1


逆刃刀を腰に下げ、不殺を誓う流浪人・緋村剣心――彼こそは維新志士の中で最強無比の伝説をもつ「人斬り抜刀斎」であった。維新後、その熱き想いで人々を守り続けた流浪人・剣心の活躍を描く!",https://cdn1.fahasa.com/media/catalog/product/9/7/9784088714998.jpg,和月 伸宏,Kinokuniya Book Stores,1994,200,Tiếng Nhật,Manga Books,https://www.fahasa.com/rurouni-kenshin-1.html
ジョジョの奇妙な冒険 2 - Jojo's Bizarre Adventure - Jojo No Kimyouna Bouken,"ジョジョの奇妙な冒険 2 - JoJo's Bizarre Adventure - Jojo No Kimyona Boken


謎の石仮面は不死身の吸血鬼を作り出す道具だった! 財産の乗っ取りがバレたディオは自ら仮面をかぶり、ジョジョと対決。激闘の末、ディオは業火で焼け落ちたジョースター家とともに消えた…。",https://cdn1.fahasa.com/media/catalog/product/9/7/9784088511276.jpg,荒木 飛呂彦,Kinokuniya Book Stores,1988,192,Tiếng Nhật,Manga Books,https://www.fahasa.com/jojo-no-kimyouna-bouken-2.html
1 日外出録ハンチョウ 2 - 1 Nichi Gaishutsuroku Hancho,"1日外出録ハンチョウ 2 - 1 Nichi Gaishutsuroku Hancho


地下暮らしをしながら「1日外出券」で地上に出ては、贅沢三昧の日々を過ごす男、大槻班長‥! 美味い飯を追い求め、のたり外出、海・山・京都‥! 風邪を引いても、邪神に心を支配されようとも‥‥1日外出は、やめられないっ‥! 今日を頑張る全ての大人に捧ぐ、『カイジ』の飯テロ・スピンオフ第2巻‥!",https://cdn1.fahasa.com/media/catalog/product/9/7/9784065102268.jpg,"上原 求 (著), 新井 和也, 福本 伸行, 萩原 天晴",Kinokuniya Book Stores,2017,176,Tiếng Nhật,Manga Books,https://www.fahasa.com/1-nichi-gaishutsuroku-hanchou-2.html
名探偵コナン 犯人の犯沢さん 2 - Detective Conan: The Culprit Hanzawa 2,"名探偵コナン 犯人の犯沢さん 2 - Detective Conan: The Culprit Hanzawa 2


1巻続々大重版の犯人ギャグ、最新刊!


犯罪都市:米花町で、スリにカモられ一文無し!
見た目はタイツ、頭脳はピュアな主人公、
その名は―――犯人の犯沢さん(仮名)!
彼(彼女?)が主役の日常・クリミナル・ギャグ!


『名探偵コナン』でおなじみ、
全身が影になっている、あの”犯人”…


第1巻発売直後に緊急重版され、
ネット上でも話題沸騰中!!


最新の第2巻では、安室さんも登場!? 必見です!


【編集担当からのおすすめ情報】
全てが謎に包まれている犯沢さんですが、
2巻では、少しずつ情報が明らかになっていきます!


服装が○○○?
地元の母の手土産が○○○○○?
○○○に行くとテンションが上がる?


殺意を持って暮らしていても、
どこか憎めない犯沢さんに、
引き続きご注目下さい!",https://cdn1.fahasa.com/media/catalog/product/9/7/9784091282262.jpg,かんば まゆこ,Kinokuniya Book Stores,2018,168,Tiếng Nhật,Manga Books,https://www.fahasa.com/2-detective-conan-the-culprit-hanzawa-2.html
Pearson English Readers Level 2: The Importance Of Being Earne,"Pearson English Readers Level 2: The Importance Of Being Earne


Well-written stories entertain us, make us think, and keep our interest page after page. Pearson English Readers offer teenage and adult learners a huge range of titles, all featuring carefully graded language to make them accessible to learners of all abilities.


 


Through the imagination of some of the world’s greatest authors, the English language comes to life in pages of our Readers. Students have the pleasure and satisfaction of reading these stories in English, and at the same time develop a broader vocabulary, greater comprehension and reading fluency, improved grammar, and greater confidence and ability to express themselves.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781405892032.jpg,Oscar Wilde,Pearson Education,2010,49,Tiếng Nhật,Language Teaching & Learning Material & Coursework,https://www.fahasa.com/pearson-english-readers-level-2-the-importance-of-being-earne.html
ぼくのとなりに暗黒破壊神がいます。2 - Boku No Tonari Ni Ankoku Hakaishin Ga Imasu - A Destructive God Sits Next To Me,"ぼくのとなりに暗黒破壊神がいます。2 - Boku no Tonari ni Ankoku Hakaishin ga Imasu. - A Destructive God Sits Next To Me


超ツッコミ体質VS超中二病男。仁義無き二人の対決はもはや校内だけではおさまらず…。売れ行き絶好調の男子高校生コメディ第2巻!!",https://cdn1.fahasa.com/media/catalog/product/9/7/9784040662589.jpg,亜樹新,Kinokuniya Book Stores,2014,168,Tiếng Nhật,Manga Books,https://www.fahasa.com/boku-no-tonari-ni-ankoku-hakaishin-ga-imasu-2.html
ワンパンマン 16 - One Punch Man 16,"ワンパンマン 16 - One-Punch Man 16


ヒーロー達に囲まれ窮地のガロウ。しかしその力量は本物か、多対一にも拘わらず一人ずつヒーローを倒していく。そこにジェノスが駆けつけ!? その頃、サイタマはキングとのある勝負でイライラの極致に…。",https://cdn1.fahasa.com/media/catalog/product/9/7/9784088814513.jpg,村田 雄介,Kinokuniya Book Stores,2018,208,Tiếng Nhật,Manga Books,https://www.fahasa.com/16-one-punch-man-16.html
ハイキュー！！公式カラーイラスト集ハイカ JEISHI HAIKYUU ! ! KOUSHIKI KARA IRASUTO,"イラスト点数200点超え!
 初の公式カラーイラスト集!!
 古舘先生のコメント付き!


イラスト点数200点超え!

初の公式カラーイラスト集!!

古舘先生のコメント付き!",https://cdn1.fahasa.com/media/catalog/product/9/7/9784088814896.jpg,古舘 春一,Kinokuniya Book Stores,2018,208,Tiếng Nhật,Manga Books,https://www.fahasa.com/jeishi-haikyuu-koushiki-kara-irasuto.html
僕のヒーローアカデミア　　１８ BOKU NO HEROAKADEMIA 18,"エリさんの「巻き戻す」“個性""の力を借りて、100%の力を解放して戦う緑谷くん。きっと何かの為…誰かを守る為に戦うのがヒーローなんだ! 僕も必ずいつか! 心はいつでも“Plus Ultra""!!",https://cdn1.fahasa.com/media/catalog/product/9/7/9784088813806-1.jpg,堀越 耕平,Kinokuniya Book Stores,2018,184,Tiếng Nhật,Manga Books,https://www.fahasa.com/boku-no-heroakademia-18.html
進撃の巨人 25 - Attack On Titan 25,"進撃の巨人 25 - Attack On Titan 25


巨人がすべてを支配する世界。巨人の餌と化した人類は、巨大な壁を築き、壁外への自由と引き換えに侵略を防いでいた。だが、名ばかりの平和は壁を越える大巨人の出現により崩れ、絶望の闘いが始まってしまう。


エレンらの住むパラディ島を長年にわたって脅かし続けたマーレ。そこには祖国を守るため、自分達の人権を守るために日々奮闘する者達がいた。彼らは自らの存在価値を示すため、パラディ島への「宣戦布告」を準備するがそこに現れたのは……。",https://cdn1.fahasa.com/media/catalog/product/9/7/9784065112014_2.jpg,諫山 創,Kinokuniya Book Stores,2018,191,Tiếng Nhật,Manga Books,https://www.fahasa.com/25-attack-on-titan-25.html
ハイキュー!! 31 - Haikyu!! 31,"ハイキュー!! 31 - Haikyu!! 31


宮侑のサーブに狙われて、レシーブミスを重ねる西谷…!! 第2セット、勢いづく稲荷崎の猛攻に点差が開く中、烏野は稲荷崎優勢の流れを徐々に崩していくが…!? 巻き返しの糸口を掴めるか!? 西谷、試練の時!!",https://cdn1.fahasa.com/media/catalog/product/9/7/9784088813783.jpg,古舘 春一,Kinokuniya Book Stores,2018,192,Tiếng Nhật,Manga Books,https://www.fahasa.com/31-haikyu-31.html
ラブライブ!サンシャイン!! Perfect Visual Collection I,"ラブライブ!サンシャイン!! Perfect Visual Collection I


『ラブライブ!サンシャイン!!』初の公式イラスト集!


ラブライブ!サンシャイン!!初の公式イラスト集が登場! 雑誌・CD・TVアニメ・イベント・グッズ用に描き下ろされたAqoursのイラストが満載の1冊。カバーはメンバー9人の新規描き下ろしです♪",https://cdn1.fahasa.com/media/catalog/product/9/7/9784048937436.jpg,矢立 肇,Kinokuniya Book Stores,2018,112,Tiếng Nhật,Manga Books,https://www.fahasa.com/perfect-visual-collection-i.html
ダンジョン飯 1 - Dungeon Meshi - Delicious In Dungeon,"ダンジョン飯 1巻 - Dungeon Meshi - Delicious In Dungeon


待ってろドラゴン、ステーキにしてやる!


九井諒子、初の長編連載。待望の単行本化!

ダンジョンの奥深くでドラゴンに襲われ、

金と食料を失ってしまった冒険者・ライオス一行。

再びダンジョンに挑もうにも、このまま行けば、途中で飢え死にしてしまう……。

そこでライオスは決意する「そうだ、モンスターを食べよう! 」

スライム、バジリスク、ミミック、そしてドラゴン!!

襲い来る凶暴なモンスターを食べながら、

ダンジョンの踏破を目指せ! 冒険者よ!!",https://cdn1.fahasa.com/media/catalog/product/9/7/9784047301535.jpg,九井 諒子,Kinokuniya Book Stores,2015,191,Tiếng Nhật,Manga Books,https://www.fahasa.com/danjon-meshi-1-kan.html
